countriesAndTerritories,Medicos por 10000 habitantes 2019,Medicos por 10000 habitantes 2020,day,month,year,cases,deaths,continentExp
Kazakhstan,39.914,40.712,16,8,2020,1380,5,Asia
Kazakhstan,39.914,40.712,15,8,2020,1267,47,Asia
Kazakhstan,39.914,40.712,14,8,2020,1410,0,Asia
Kazakhstan,39.914,40.712,13,8,2020,1489,0,Asia
Kazakhstan,39.914,40.712,12,8,2020,2114,0,Asia
Kazakhstan,39.914,40.712,11,8,2020,779,0,Asia
Kazakhstan,39.914,40.712,10,8,2020,900,324,Asia
Kazakhstan,39.914,40.712,9,8,2020,1883,0,Asia
Kazakhstan,39.914,40.712,8,8,2020,2009,0,Asia
Kazakhstan,39.914,40.712,7,8,2020,2404,0,Asia
Kazakhstan,39.914,40.712,6,8,2020,2590,0,Asia
Kazakhstan,39.914,40.712,5,8,2020,2861,0,Asia
Kazakhstan,39.914,40.712,4,8,2020,1434,0,Asia
Kazakhstan,39.914,40.712,3,8,2020,1867,286,Asia
Kazakhstan,39.914,40.712,2,8,2020,6407,30,Asia
Kazakhstan,39.914,40.712,1,8,2020,1289,0,Asia
Kazakhstan,39.914,40.712,31,7,2020,1414,0,Asia
Kazakhstan,39.914,40.712,30,7,2020,1472,0,Asia
Kazakhstan,39.914,40.712,29,7,2020,1544,208,Asia
Kazakhstan,39.914,40.712,28,7,2020,1526,0,Asia
Kazakhstan,39.914,40.712,27,7,2020,1402,0,Asia
Kazakhstan,39.914,40.712,26,7,2020,1494,0,Asia
Kazakhstan,39.914,40.712,25,7,2020,1740,0,Asia
Kazakhstan,39.914,40.712,24,7,2020,1687,0,Asia
Kazakhstan,39.914,40.712,23,7,2020,1646,0,Asia
Kazakhstan,39.914,40.712,22,7,2020,1685,0,Asia
Kazakhstan,39.914,40.712,21,7,2020,1630,210,Asia
Kazakhstan,39.914,40.712,20,7,2020,1499,0,Asia
Kazakhstan,39.914,40.712,19,7,2020,1636,0,Asia
Kazakhstan,39.914,40.712,18,7,2020,1808,0,Asia
Kazakhstan,39.914,40.712,17,7,2020,1707,0,Asia
Kazakhstan,39.914,40.712,16,7,2020,1674,0,Asia
Kazakhstan,39.914,40.712,15,7,2020,1759,0,Asia
Kazakhstan,39.914,40.712,14,7,2020,1866,0,Asia
Kazakhstan,39.914,40.712,13,7,2020,1636,111,Asia
Kazakhstan,39.914,40.712,12,7,2020,1798,0,Asia
Kazakhstan,39.914,40.712,11,7,2020,1708,0,Asia
Kazakhstan,39.914,40.712,10,7,2020,1726,0,Asia
Kazakhstan,39.914,40.712,9,7,2020,1962,0,Asia
Kazakhstan,39.914,40.712,8,7,2020,1376,0,Asia
Kazakhstan,39.914,40.712,7,7,2020,1109,76,Asia
Kazakhstan,39.914,40.712,6,7,2020,1403,0,Asia
Kazakhstan,39.914,40.712,5,7,2020,1452,0,Asia
Kazakhstan,39.914,40.712,4,7,2020,1644,0,Asia
Kazakhstan,39.914,40.712,3,7,2020,1501,0,Asia
Kazakhstan,39.914,40.712,2,7,2020,1509,0,Asia
Kazakhstan,39.914,40.712,1,7,2020,19246,0,Asia
Kazakhstan,39.914,40.712,30,6,2020,492,5,Asia
Kazakhstan,39.914,40.712,29,6,2020,547,10,Asia
Kazakhstan,39.914,40.712,28,6,2020,461,23,Asia
Kazakhstan,39.914,40.712,27,6,2020,569,3,Asia
Kazakhstan,39.914,40.712,26,6,2020,465,11,Asia
Kazakhstan,39.914,40.712,25,6,2020,520,2,Asia
Kazakhstan,39.914,40.712,24,6,2020,534,7,Asia
Kazakhstan,39.914,40.712,23,6,2020,499,7,Asia
Kazakhstan,39.914,40.712,22,6,2020,507,2,Asia
Kazakhstan,39.914,40.712,21,6,2020,446,5,Asia
Kazakhstan,39.914,40.712,20,6,2020,428,8,Asia
Kazakhstan,39.914,40.712,19,6,2020,474,5,Asia
Kazakhstan,39.914,40.712,18,6,2020,335,12,Asia
Kazakhstan,39.914,40.712,17,6,2020,350,7,Asia
Kazakhstan,39.914,40.712,16,6,2020,383,4,Asia
Kazakhstan,39.914,40.712,15,6,2020,313,4,Asia
Kazakhstan,39.914,40.712,14,6,2020,258,3,Asia
Kazakhstan,39.914,40.712,13,6,2020,366,3,Asia
Kazakhstan,39.914,40.712,12,6,2020,314,0,Asia
Kazakhstan,39.914,40.712,11,6,2020,239,6,Asia
Kazakhstan,39.914,40.712,10,6,2020,245,3,Asia
Kazakhstan,39.914,40.712,9,6,2020,215,2,Asia
Kazakhstan,39.914,40.712,8,6,2020,165,3,Asia
Kazakhstan,39.914,40.712,7,6,2020,183,1,Asia
Kazakhstan,39.914,40.712,6,6,2020,199,0,Asia
Kazakhstan,39.914,40.712,5,6,2020,245,4,Asia
Kazakhstan,39.914,40.712,4,6,2020,271,4,Asia
Kazakhstan,39.914,40.712,3,6,2020,225,3,Asia
Kazakhstan,39.914,40.712,2,6,2020,263,0,Asia
Kazakhstan,39.914,40.712,1,6,2020,450,3,Asia
Kazakhstan,39.914,40.712,31,5,2020,476,1,Asia
Kazakhstan,39.914,40.712,30,5,2020,450,0,Asia
Kazakhstan,39.914,40.712,29,5,2020,356,0,Asia
Kazakhstan,39.914,40.712,28,5,2020,272,0,Asia
Kazakhstan,39.914,40.712,27,5,2020,335,2,Asia
Kazakhstan,39.914,40.712,26,5,2020,438,0,Asia
Kazakhstan,39.914,40.712,25,5,2020,209,0,Asia
Kazakhstan,39.914,40.712,24,5,2020,403,0,Asia
Kazakhstan,39.914,40.712,23,5,2020,322,0,Asia
Kazakhstan,39.914,40.712,22,5,2020,363,0,Asia
Kazakhstan,39.914,40.712,21,5,2020,265,0,Asia
Kazakhstan,39.914,40.712,20,5,2020,218,0,Asia
Kazakhstan,39.914,40.712,19,5,2020,311,1,Asia
Kazakhstan,39.914,40.712,18,5,2020,283,0,Asia
Kazakhstan,39.914,40.712,17,5,2020,307,0,Asia
Kazakhstan,39.914,40.712,16,5,2020,279,2,Asia
Kazakhstan,39.914,40.712,15,5,2020,0,0,Asia
Kazakhstan,39.914,40.712,14,5,2020,154,0,Asia
Kazakhstan,39.914,40.712,13,5,2020,177,0,Asia
Kazakhstan,39.914,40.712,12,5,2020,114,1,Asia
Kazakhstan,39.914,40.712,11,5,2020,90,0,Asia
Kazakhstan,39.914,40.712,10,5,2020,202,0,Asia
Kazakhstan,39.914,40.712,9,5,2020,144,0,Asia
Kazakhstan,39.914,40.712,8,5,2020,188,1,Asia
Kazakhstan,39.914,40.712,7,5,2020,225,1,Asia
Kazakhstan,39.914,40.712,6,5,2020,156,0,Asia
Kazakhstan,39.914,40.712,5,5,2020,157,2,Asia
Kazakhstan,39.914,40.712,4,5,2020,87,2,Asia
Kazakhstan,39.914,40.712,3,5,2020,206,0,Asia
Kazakhstan,39.914,40.712,2,5,2020,167,0,Asia
Kazakhstan,39.914,40.712,1,5,2020,299,0,Asia
Kazakhstan,39.914,40.712,30,4,2020,142,0,Asia
Kazakhstan,39.914,40.712,29,4,2020,203,0,Asia
Kazakhstan,39.914,40.712,28,4,2020,143,0,Asia
Kazakhstan,39.914,40.712,27,4,2020,65,0,Asia
Kazakhstan,39.914,40.712,26,4,2020,170,0,Asia
Kazakhstan,39.914,40.712,25,4,2020,148,3,Asia
Kazakhstan,39.914,40.712,24,4,2020,143,3,Asia
Kazakhstan,39.914,40.712,23,4,2020,166,0,Asia
Kazakhstan,39.914,40.712,22,4,2020,76,0,Asia
Kazakhstan,39.914,40.712,21,4,2020,214,0,Asia
Kazakhstan,39.914,40.712,20,4,2020,81,2,Asia
Kazakhstan,39.914,40.712,19,4,2020,63,0,Asia
Kazakhstan,39.914,40.712,18,4,2020,121,0,Asia
Kazakhstan,39.914,40.712,17,4,2020,139,1,Asia
Kazakhstan,39.914,40.712,16,4,2020,64,2,Asia
Kazakhstan,39.914,40.712,15,4,2020,88,0,Asia
Kazakhstan,39.914,40.712,14,4,2020,218,4,Asia
Kazakhstan,39.914,40.712,13,4,2020,81,0,Asia
Kazakhstan,39.914,40.712,12,4,2020,40,0,Asia
Kazakhstan,39.914,40.712,11,4,2020,38,1,Asia
Kazakhstan,39.914,40.712,10,4,2020,43,2,Asia
Kazakhstan,39.914,40.712,9,4,2020,55,1,Asia
Kazakhstan,39.914,40.712,8,4,2020,34,0,Asia
Kazakhstan,39.914,40.712,7,4,2020,139,1,Asia
Kazakhstan,39.914,40.712,6,4,2020,71,2,Asia
Kazakhstan,39.914,40.712,5,4,2020,0,0,Asia
Kazakhstan,39.914,40.712,4,4,2020,74,0,Asia
Kazakhstan,39.914,40.712,3,4,2020,38,1,Asia
Kazakhstan,39.914,40.712,2,4,2020,8,1,Asia
Kazakhstan,39.914,40.712,1,4,2020,15,0,Asia
Kazakhstan,39.914,40.712,31,3,2020,41,0,Asia
Kazakhstan,39.914,40.712,30,3,2020,55,1,Asia
Kazakhstan,39.914,40.712,29,3,2020,36,0,Asia
Kazakhstan,39.914,40.712,28,3,2020,73,0,Asia
Kazakhstan,39.914,40.712,27,3,2020,32,0,Asia
Kazakhstan,39.914,40.712,26,3,2020,9,0,Asia
Kazakhstan,39.914,40.712,25,3,2020,17,0,Asia
Kazakhstan,39.914,40.712,24,3,2020,2,0,Asia
Kazakhstan,39.914,40.712,23,3,2020,4,0,Asia
Kazakhstan,39.914,40.712,22,3,2020,3,0,Asia
Kazakhstan,39.914,40.712,21,3,2020,4,0,Asia
Kazakhstan,39.914,40.712,20,3,2020,12,0,Asia
Kazakhstan,39.914,40.712,19,3,2020,4,0,Asia
Kazakhstan,39.914,40.712,18,3,2020,22,0,Asia
Kazakhstan,39.914,40.712,17,3,2020,2,0,Asia
Kazakhstan,39.914,40.712,16,3,2020,3,0,Asia
Kazakhstan,39.914,40.712,15,3,2020,6,0,Asia
Kenya,0,0,14,12,2020,366,1,Africa
Kenya,0,0,13,12,2020,548,4,Africa
Kenya,0,0,12,12,2020,673,14,Africa
Kenya,0,0,11,12,2020,644,16,Africa
Kenya,0,0,10,12,2020,561,7,Africa
Kenya,0,0,9,12,2020,521,14,Africa
Kenya,0,0,8,12,2020,199,5,Africa
Kenya,0,0,7,12,2020,396,8,Africa
Kenya,0,0,6,12,2020,735,12,Africa
Kenya,0,0,5,12,2020,866,6,Africa
Kenya,0,0,4,12,2020,1253,16,Africa
Kenya,0,0,3,12,2020,961,10,Africa
Kenya,0,0,2,12,2020,551,5,Africa
Kenya,0,0,1,12,2020,302,17,Africa
Kenya,0,0,30,11,2020,711,7,Africa
Kenya,0,0,29,11,2020,949,4,Africa
Kenya,0,0,28,11,2020,1554,14,Africa
Kenya,0,0,27,11,2020,780,10,Africa
Kenya,0,0,26,11,2020,810,8,Africa
Kenya,0,0,25,11,2020,727,17,Africa
Kenya,0,0,24,11,2020,413,12,Africa
Kenya,0,0,23,11,2020,968,14,Africa
Kenya,0,0,22,11,2020,1211,17,Africa
Kenya,0,0,21,11,2020,1048,19,Africa
Kenya,0,0,20,11,2020,1459,17,Africa
Kenya,0,0,19,11,2020,957,11,Africa
Kenya,0,0,18,11,2020,925,15,Africa
Kenya,0,0,17,11,2020,559,18,Africa
Kenya,0,0,16,11,2020,972,20,Africa
Kenya,0,0,15,11,2020,1080,21,Africa
Kenya,0,0,14,11,2020,1470,25,Africa
Kenya,0,0,13,11,2020,2135,49,Africa
Kenya,0,0,12,11,2020,0,0,Africa
Kenya,0,0,11,11,2020,1344,24,Africa
Kenya,0,0,10,11,2020,756,19,Africa
Kenya,0,0,9,11,2020,719,8,Africa
Kenya,0,0,8,11,2020,1065,10,Africa
Kenya,0,0,7,11,2020,1109,21,Africa
Kenya,0,0,6,11,2020,1008,21,Africa
Kenya,0,0,5,11,2020,1494,12,Africa
Kenya,0,0,4,11,2020,492,12,Africa
Kenya,0,0,3,11,2020,724,14,Africa
Kenya,0,0,2,11,2020,685,17,Africa
Kenya,0,0,1,11,2020,1395,15,Africa
Kenya,0,0,31,10,2020,1185,17,Africa
Kenya,0,0,30,10,2020,761,30,Africa
Kenya,0,0,29,10,2020,1018,0,Africa
Kenya,0,0,28,10,2020,836,14,Africa
Kenya,0,0,27,10,2020,276,18,Africa
Kenya,0,0,26,10,2020,931,6,Africa
Kenya,0,0,25,10,2020,947,12,Africa
Kenya,0,0,24,10,2020,631,14,Africa
Kenya,0,0,23,10,2020,1068,12,Africa
Kenya,0,0,22,10,2020,497,16,Africa
Kenya,0,0,21,10,2020,571,3,Africa
Kenya,0,0,20,10,2020,195,7,Africa
Kenya,0,0,19,10,2020,685,7,Africa
Kenya,0,0,18,10,2020,616,12,Africa
Kenya,0,0,17,10,2020,437,8,Africa
Kenya,0,0,16,10,2020,602,8,Africa
Kenya,0,0,15,10,2020,604,10,Africa
Kenya,0,0,14,10,2020,318,10,Africa
Kenya,0,0,13,10,2020,73,11,Africa
Kenya,0,0,12,10,2020,388,6,Africa
Kenya,0,0,11,10,2020,538,5,Africa
Kenya,0,0,10,10,2020,442,4,Africa
Kenya,0,0,9,10,2020,271,3,Africa
Kenya,0,0,8,10,2020,321,5,Africa
Kenya,0,0,7,10,2020,137,8,Africa
Kenya,0,0,6,10,2020,22,4,Africa
Kenya,0,0,5,10,2020,243,3,Africa
Kenya,0,0,4,10,2020,261,3,Africa
Kenya,0,0,3,10,2020,210,7,Africa
Kenya,0,0,2,10,2020,184,7,Africa
Kenya,0,0,1,10,2020,151,4,Africa
Kenya,0,0,30,9,2020,210,7,Africa
Kenya,0,0,29,9,2020,53,9,Africa
Kenya,0,0,28,9,2020,244,2,Africa
Kenya,0,0,27,9,2020,164,7,Africa
Kenya,0,0,26,9,2020,218,13,Africa
Kenya,0,0,25,9,2020,141,5,Africa
Kenya,0,0,24,9,2020,130,5,Africa
Kenya,0,0,23,9,2020,139,9,Africa
Kenya,0,0,22,9,2020,98,2,Africa
Kenya,0,0,21,9,2020,152,2,Africa
Kenya,0,0,20,9,2020,105,0,Africa
Kenya,0,0,19,9,2020,148,4,Africa
Kenya,0,0,18,9,2020,275,8,Africa
Kenya,0,0,17,9,2020,96,10,Africa
Kenya,0,0,16,9,2020,48,2,Africa
Kenya,0,0,15,9,2020,0,0,Africa
Kenya,0,0,14,9,2020,188,3,Africa
Kenya,0,0,13,9,2020,176,3,Africa
Kenya,0,0,12,9,2020,190,4,Africa
Kenya,0,0,11,9,2020,143,5,Africa
Kenya,0,0,10,9,2020,104,8,Africa
Kenya,0,0,9,9,2020,151,0,Africa
Kenya,0,0,8,9,2020,102,2,Africa
Kenya,0,0,7,9,2020,83,3,Africa
Kenya,0,0,6,9,2020,136,5,Africa
Kenya,0,0,5,9,2020,179,4,Africa
Kenya,0,0,4,9,2020,212,8,Africa
Kenya,0,0,3,9,2020,178,0,Africa
Kenya,0,0,2,9,2020,114,0,Africa
Kenya,0,0,1,9,2020,144,3,Africa
Kenya,0,0,31,8,2020,263,2,Africa
Kenya,0,0,30,8,2020,164,5,Africa
Kenya,0,0,29,8,2020,241,0,Africa
Kenya,0,0,28,8,2020,373,3,Africa
Kenya,0,0,27,8,2020,213,5,Africa
Kenya,0,0,26,8,2020,246,5,Africa
Kenya,0,0,25,8,2020,193,6,Africa
Kenya,0,0,24,8,2020,246,6,Africa
Kenya,0,0,23,8,2020,355,10,Africa
Kenya,0,0,22,8,2020,322,16,Africa
Kenya,0,0,21,8,2020,426,10,Africa
Kenya,0,0,20,8,2020,379,19,Africa
Kenya,0,0,19,8,2020,271,5,Africa
Kenya,0,0,18,8,2020,245,8,Africa
Kenya,0,0,17,8,2020,271,2,Africa
Kenya,0,0,16,8,2020,515,7,Africa
Kenya,0,0,15,8,2020,580,5,Africa
Kenya,0,0,14,8,2020,650,4,Africa
Kenya,0,0,13,8,2020,679,18,Africa
Kenya,0,0,12,8,2020,497,15,Africa
Kenya,0,0,11,8,2020,492,3,Africa
Kenya,0,0,10,8,2020,599,2,Africa
Kenya,0,0,9,8,2020,699,5,Africa
Kenya,0,0,8,8,2020,727,14,Africa
Kenya,0,0,7,8,2020,538,8,Africa
Kenya,0,0,6,8,2020,671,3,Africa
Kenya,0,0,5,8,2020,605,6,Africa
Kenya,0,0,4,8,2020,544,13,Africa
Kenya,0,0,3,8,2020,690,5,Africa
Kenya,0,0,2,8,2020,727,23,Africa
Kenya,0,0,1,8,2020,723,16,Africa
Kenya,0,0,31,7,2020,788,14,Africa
Kenya,0,0,30,7,2020,544,12,Africa
Kenya,0,0,29,7,2020,606,14,Africa
Kenya,0,0,28,7,2020,372,5,Africa
Kenya,0,0,27,7,2020,960,2,Africa
Kenya,0,0,26,7,2020,375,4,Africa
Kenya,0,0,25,7,2020,667,11,Africa
Kenya,0,0,24,7,2020,796,3,Africa
Kenya,0,0,23,7,2020,637,10,Africa
Kenya,0,0,22,7,2020,397,12,Africa
Kenya,0,0,21,7,2020,418,4,Africa
Kenya,0,0,20,7,2020,603,9,Africa
Kenya,0,0,19,7,2020,688,3,Africa
Kenya,0,0,18,7,2020,389,9,Africa
Kenya,0,0,17,7,2020,421,4,Africa
Kenya,0,0,16,7,2020,461,7,Africa
Kenya,0,0,15,7,2020,497,5,Africa
Kenya,0,0,14,7,2020,189,12,Africa
Kenya,0,0,13,7,2020,379,1,Africa
Kenya,0,0,12,7,2020,278,3,Africa
Kenya,0,0,11,7,2020,473,8,Africa
Kenya,0,0,10,7,2020,447,4,Africa
Kenya,0,0,9,7,2020,278,2,Africa
Kenya,0,0,8,7,2020,183,3,Africa
Kenya,0,0,7,7,2020,181,4,Africa
Kenya,0,0,6,7,2020,309,1,Africa
Kenya,0,0,5,7,2020,389,5,Africa
Kenya,0,0,4,7,2020,247,2,Africa
Kenya,0,0,3,7,2020,268,3,Africa
Kenya,0,0,2,7,2020,307,1,Africa
Kenya,0,0,1,7,2020,176,4,Africa
Kenya,0,0,30,6,2020,120,1,Africa
Kenya,0,0,29,6,2020,259,2,Africa
Kenya,0,0,28,6,2020,278,4,Africa
Kenya,0,0,27,6,2020,149,5,Africa
Kenya,0,0,26,6,2020,178,2,Africa
Kenya,0,0,25,6,2020,254,2,Africa
Kenya,0,0,24,6,2020,155,3,Africa
Kenya,0,0,23,6,2020,59,2,Africa
Kenya,0,0,22,6,2020,260,2,Africa
Kenya,0,0,21,6,2020,104,2,Africa
Kenya,0,0,20,6,2020,117,2,Africa
Kenya,0,0,19,6,2020,213,10,Africa
Kenya,0,0,18,6,2020,184,2,Africa
Kenya,0,0,17,6,2020,133,1,Africa
Kenya,0,0,16,6,2020,133,1,Africa
Kenya,0,0,15,6,2020,137,3,Africa
Kenya,0,0,14,6,2020,152,4,Africa
Kenya,0,0,13,6,2020,90,4,Africa
Kenya,0,0,12,6,2020,121,3,Africa
Kenya,0,0,11,6,2020,105,1,Africa
Kenya,0,0,10,6,2020,127,3,Africa
Kenya,0,0,9,6,2020,95,1,Africa
Kenya,0,0,8,6,2020,167,1,Africa
Kenya,0,0,7,6,2020,126,4,Africa
Kenya,0,0,6,6,2020,134,1,Africa
Kenya,0,0,5,6,2020,124,4,Africa
Kenya,0,0,4,6,2020,123,3,Africa
Kenya,0,0,3,6,2020,72,2,Africa
Kenya,0,0,2,6,2020,59,5,Africa
Kenya,0,0,1,6,2020,74,1,Africa
Kenya,0,0,31,5,2020,143,1,Africa
Kenya,0,0,30,5,2020,127,4,Africa
Kenya,0,0,29,5,2020,147,3,Africa
Kenya,0,0,28,5,2020,123,3,Africa
Kenya,0,0,27,5,2020,62,0,Africa
Kenya,0,0,26,5,2020,72,1,Africa
Kenya,0,0,25,5,2020,22,1,Africa
Kenya,0,0,24,5,2020,31,0,Africa
Kenya,0,0,23,5,2020,52,0,Africa
Kenya,0,0,22,5,2020,80,0,Africa
Kenya,0,0,21,5,2020,66,0,Africa
Kenya,0,0,20,5,2020,51,0,Africa
Kenya,0,0,19,5,2020,25,0,Africa
Kenya,0,0,18,5,2020,57,0,Africa
Kenya,0,0,17,5,2020,49,5,Africa
Kenya,0,0,16,5,2020,23,3,Africa
Kenya,0,0,15,5,2020,21,2,Africa
Kenya,0,0,14,5,2020,22,4,Africa
Kenya,0,0,13,5,2020,15,3,Africa
Kenya,0,0,12,5,2020,28,1,Africa
Kenya,0,0,11,5,2020,23,2,Africa
Kenya,0,0,10,5,2020,28,1,Africa
Kenya,0,0,9,5,2020,14,0,Africa
Kenya,0,0,8,5,2020,25,3,Africa
Kenya,0,0,7,5,2020,47,2,Africa
Kenya,0,0,6,5,2020,45,0,Africa
Kenya,0,0,5,5,2020,25,0,Africa
Kenya,0,0,4,5,2020,30,2,Africa
Kenya,0,0,3,5,2020,24,1,Africa
Kenya,0,0,2,5,2020,15,4,Africa
Kenya,0,0,1,5,2020,12,2,Africa
Kenya,0,0,30,4,2020,10,1,Africa
Kenya,0,0,29,4,2020,11,0,Africa
Kenya,0,0,28,4,2020,8,0,Africa
Kenya,0,0,27,4,2020,12,0,Africa
Kenya,0,0,26,4,2020,7,0,Africa
Kenya,0,0,25,4,2020,16,0,Africa
Kenya,0,0,24,4,2020,17,0,Africa
Kenya,0,0,23,4,2020,22,0,Africa
Kenya,0,0,22,4,2020,0,0,Africa
Kenya,0,0,21,4,2020,11,0,Africa
Kenya,0,0,20,4,2020,8,2,Africa
Kenya,0,0,19,4,2020,16,1,Africa
Kenya,0,0,18,4,2020,12,0,Africa
Kenya,0,0,17,4,2020,9,1,Africa
Kenya,0,0,16,4,2020,9,1,Africa
Kenya,0,0,15,4,2020,8,0,Africa
Kenya,0,0,14,4,2020,11,1,Africa
Kenya,0,0,13,4,2020,6,1,Africa
Kenya,0,0,12,4,2020,2,0,Africa
Kenya,0,0,11,4,2020,5,0,Africa
Kenya,0,0,10,4,2020,5,1,Africa
Kenya,0,0,9,4,2020,7,0,Africa
Kenya,0,0,8,4,2020,14,2,Africa
Kenya,0,0,7,4,2020,16,0,Africa
Kenya,0,0,6,4,2020,16,0,Africa
Kenya,0,0,5,4,2020,4,0,Africa
Kenya,0,0,4,4,2020,12,1,Africa
Kenya,0,0,3,4,2020,29,2,Africa
Kenya,0,0,2,4,2020,22,0,Africa
Kenya,0,0,1,4,2020,9,0,Africa
Kenya,0,0,31,3,2020,8,0,Africa
Kenya,0,0,30,3,2020,4,0,Africa
Kenya,0,0,29,3,2020,7,0,Africa
Kenya,0,0,28,3,2020,0,0,Africa
Kenya,0,0,27,3,2020,6,1,Africa
Kenya,0,0,26,3,2020,0,0,Africa
Kenya,0,0,25,3,2020,9,0,Africa
Kenya,0,0,24,3,2020,1,0,Africa
Kenya,0,0,23,3,2020,8,0,Africa
Kenya,0,0,22,3,2020,0,0,Africa
Kenya,0,0,21,3,2020,0,0,Africa
Kenya,0,0,20,3,2020,0,0,Africa
Kenya,0,0,19,3,2020,3,0,Africa
Kenya,0,0,18,3,2020,1,0,Africa
Kenya,0,0,17,3,2020,0,0,Africa
Kenya,0,0,16,3,2020,2,0,Africa
Kenya,0,0,15,3,2020,0,0,Africa
Kenya,0,0,14,3,2020,1,0,Africa
Kosovo,0,0,14,12,2020,462,12,Europe
Kosovo,0,0,13,12,2020,524,12,Europe
Kosovo,0,0,12,12,2020,590,13,Europe
Kosovo,0,0,11,12,2020,562,13,Europe
Kosovo,0,0,10,12,2020,561,11,Europe
Kosovo,0,0,9,12,2020,557,17,Europe
Kosovo,0,0,8,12,2020,519,14,Europe
Kosovo,0,0,7,12,2020,468,19,Europe
Kosovo,0,0,6,12,2020,560,14,Europe
Kosovo,0,0,5,12,2020,478,11,Europe
Kosovo,0,0,4,12,2020,627,22,Europe
Kosovo,0,0,3,12,2020,555,14,Europe
Kosovo,0,0,2,12,2020,521,10,Europe
Kosovo,0,0,1,12,2020,539,11,Europe
Kosovo,0,0,30,11,2020,626,16,Europe
Kosovo,0,0,29,11,2020,639,14,Europe
Kosovo,0,0,28,11,2020,764,12,Europe
Kosovo,0,0,27,11,2020,775,15,Europe
Kosovo,0,0,26,11,2020,704,9,Europe
Kosovo,0,0,25,11,2020,609,13,Europe
Kosovo,0,0,24,11,2020,645,12,Europe
Kosovo,0,0,23,11,2020,707,10,Europe
Kosovo,0,0,22,11,2020,711,19,Europe
Kosovo,0,0,21,11,2020,855,11,Europe
Kosovo,0,0,20,11,2020,807,14,Europe
Kosovo,0,0,19,11,2020,720,11,Europe
Kosovo,0,0,18,11,2020,690,16,Europe
Kosovo,0,0,17,11,2020,688,11,Europe
Kosovo,0,0,16,11,2020,501,13,Europe
Kosovo,0,0,15,11,2020,765,11,Europe
Kosovo,0,0,14,11,2020,963,14,Europe
Kosovo,0,0,13,11,2020,767,7,Europe
Kosovo,0,0,12,11,2020,733,4,Europe
Kosovo,0,0,11,11,2020,596,5,Europe
Kosovo,0,0,10,11,2020,637,13,Europe
Kosovo,0,0,9,11,2020,730,11,Europe
Kosovo,0,0,8,11,2020,491,12,Europe
Kosovo,0,0,7,11,2020,728,12,Europe
Kosovo,0,0,6,11,2020,661,6,Europe
Kosovo,0,0,5,11,2020,546,9,Europe
Kosovo,0,0,4,11,2020,344,8,Europe
Kosovo,0,0,3,11,2020,476,9,Europe
Kosovo,0,0,2,11,2020,337,7,Europe
Kosovo,0,0,1,11,2020,514,3,Europe
Kosovo,0,0,31,10,2020,418,4,Europe
Kosovo,0,0,30,10,2020,284,1,Europe
Kosovo,0,0,29,10,2020,281,4,Europe
Kosovo,0,0,28,10,2020,197,3,Europe
Kosovo,0,0,27,10,2020,205,3,Europe
Kosovo,0,0,26,10,2020,186,2,Europe
Kosovo,0,0,25,10,2020,166,2,Europe
Kosovo,0,0,24,10,2020,169,2,Europe
Kosovo,0,0,23,10,2020,159,0,Europe
Kosovo,0,0,22,10,2020,124,0,Europe
Kosovo,0,0,21,10,2020,130,1,Europe
Kosovo,0,0,20,10,2020,118,3,Europe
Kosovo,0,0,19,10,2020,137,1,Europe
Kosovo,0,0,18,10,2020,148,0,Europe
Kosovo,0,0,17,10,2020,104,2,Europe
Kosovo,0,0,16,10,2020,77,0,Europe
Kosovo,0,0,15,10,2020,80,1,Europe
Kosovo,0,0,14,10,2020,98,1,Europe
Kosovo,0,0,13,10,2020,68,1,Europe
Kosovo,0,0,12,10,2020,49,2,Europe
Kosovo,0,0,11,10,2020,80,4,Europe
Kosovo,0,0,10,10,2020,79,3,Europe
Kosovo,0,0,9,10,2020,33,0,Europe
Kosovo,0,0,8,10,2020,49,3,Europe
Kosovo,0,0,7,10,2020,75,5,Europe
Kosovo,0,0,6,10,2020,0,0,Europe
Kosovo,0,0,5,10,2020,56,0,Europe
Kosovo,0,0,4,10,2020,55,3,Europe
Kosovo,0,0,3,10,2020,40,0,Europe
Kosovo,0,0,2,10,2020,43,2,Europe
Kosovo,0,0,1,10,2020,46,0,Europe
Kosovo,0,0,30,9,2020,54,0,Europe
Kosovo,0,0,29,9,2020,48,3,Europe
Kosovo,0,0,28,9,2020,47,3,Europe
Kosovo,0,0,27,9,2020,46,2,Europe
Kosovo,0,0,26,9,2020,46,1,Europe
Kosovo,0,0,25,9,2020,63,0,Europe
Kosovo,0,0,24,9,2020,62,1,Europe
Kosovo,0,0,23,9,2020,66,0,Europe
Kosovo,0,0,22,9,2020,79,2,Europe
Kosovo,0,0,21,9,2020,61,2,Europe
Kosovo,0,0,20,9,2020,63,0,Europe
Kosovo,0,0,19,9,2020,57,4,Europe
Kosovo,0,0,18,9,2020,43,3,Europe
Kosovo,0,0,17,9,2020,76,3,Europe
Kosovo,0,0,16,9,2020,71,1,Europe
Kosovo,0,0,15,9,2020,55,4,Europe
Kosovo,0,0,14,9,2020,71,7,Europe
Kosovo,0,0,13,9,2020,70,3,Europe
Kosovo,0,0,12,9,2020,50,5,Europe
Kosovo,0,0,11,9,2020,69,7,Europe
Kosovo,0,0,10,9,2020,76,6,Europe
Kosovo,0,0,9,9,2020,97,0,Europe
